01:01:53 | INFO | GET http://46.229.212.89:7592/exist_user?tg_id=503975918
01:01:53 | INFO | Request Body: tg_id=503975918
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | Response Body: 
01:01:53 | INFO | POST http://46.229.212.89:7592/add_user_tg
01:01:53 | INFO | Request Body: {"id": 503975918, "is_bot": false, "first_name": "\u0424\u0430\u0440\u0438\u0437", "last_name": "\u0411\u0443\u043b\u0430\u0442\u043e\u0432", "username": "JLInsect", "language_code": "en", "is_premium": null, "added_to_attachment_menu": null, "can_join_groups": null, "can_read_all_group_messages": null, "supports_inline_queries": null, "ref_link": "btZwYrme-srdUA"}
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | 	content-length: 367
01:01:53 | INFO | Response Body: 
01:01:53 | INFO | GET http://46.229.212.89:7592/get_text?func=start&variable=1
01:01:53 | INFO | Request Body: func=start&variable=1
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | Response Body: {"text":"Привет, {}! Перед тем как начать, хотим узнать тебя получше! Ответь, пожалуйста, на три вопроса 🙏🏼"}
01:01:53 | INFO | GET http://46.229.212.89:7592/get_text?func=start_btn&variable=1
01:01:53 | INFO | Request Body: func=start_btn&variable=1
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | Response Body: {"text":"Погнали!"}
01:01:53 | INFO | GET http://46.229.212.89:7592/get_text?func=start_btn&variable=2
01:01:53 | INFO | Request Body: func=start_btn&variable=2
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | Response Body: {"text":"Готов ответить попозже"}
01:01:53 | INFO | GET http://46.229.212.89:7592/get_text?func=start_btn&variable=3
01:01:53 | INFO | Request Body: func=start_btn&variable=3
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | Response Body: {"text":"Не спрашивайте меня личных вопросов"}
01:01:53 | INFO | POST http://46.229.212.89:7592/set_user_state
01:01:53 | INFO | Request Body: {"id": 503975918, "state": "after_start"}
01:01:53 | INFO | Headers:
01:01:53 | INFO | 	host: 46.229.212.89:7592
01:01:53 | INFO | 	accept: */*
01:01:53 | INFO | 	accept-encoding: gzip, deflate
01:01:53 | INFO | 	connection: keep-alive
01:01:53 | INFO | 	user-agent: python-httpx/0.23.1
01:01:53 | INFO | 	content-length: 41
01:01:53 | INFO | Response Body: null
01:01:58 | INFO | GET http://46.229.212.89:7592/get_user_state?id=503975918
01:01:58 | INFO | Request Body: id=503975918
01:01:58 | INFO | Headers:
01:01:58 | INFO | 	host: 46.229.212.89:7592
01:01:58 | INFO | 	accept: */*
01:01:58 | INFO | 	accept-encoding: gzip, deflate
01:01:58 | INFO | 	connection: keep-alive
01:01:58 | INFO | 	user-agent: python-httpx/0.23.1
01:01:58 | INFO | Response Body: {"curent_state":"after_start","pref_state":"after_start"}
01:01:58 | INFO | GET http://46.229.212.89:7592/get_text?func=meet_end&variable=3
01:01:58 | INFO | Request Body: func=meet_end&variable=3
01:01:58 | INFO | Headers:
01:01:58 | INFO | 	host: 46.229.212.89:7592
01:01:58 | INFO | 	accept: */*
01:01:58 | INFO | 	accept-encoding: gzip, deflate
01:01:58 | INFO | 	connection: keep-alive
01:01:58 | INFO | 	user-agent: python-httpx/0.23.1
01:01:58 | INFO | Response Body: {"text":"Теперь мы готовы помочь тебе с выбором!\nМы подготовили для тебя несколько вопросов, которые облегчат тебе выбор!"}
01:01:58 | INFO | GET http://46.229.212.89:7592/get_text?func=pool_start&variable=3
01:01:58 | INFO | Request Body: func=pool_start&variable=3
01:01:58 | INFO | Headers:
01:01:58 | INFO | 	host: 46.229.212.89:7592
01:01:58 | INFO | 	accept: */*
01:01:58 | INFO | 	accept-encoding: gzip, deflate
01:01:58 | INFO | 	connection: keep-alive
01:01:58 | INFO | 	user-agent: python-httpx/0.23.1
01:01:58 | INFO | Response Body: {"text":"Интересно!"}
01:01:58 | INFO | POST http://46.229.212.89:7592/set_user_state
01:01:58 | INFO | Request Body: {"id": 503975918, "state": "after_meet"}
01:01:58 | INFO | Headers:
01:01:58 | INFO | 	host: 46.229.212.89:7592
01:01:58 | INFO | 	accept: */*
01:01:58 | INFO | 	accept-encoding: gzip, deflate
01:01:58 | INFO | 	connection: keep-alive
01:01:58 | INFO | 	user-agent: python-httpx/0.23.1
01:01:58 | INFO | 	content-length: 40
01:01:58 | INFO | Response Body: null
01:02:02 | INFO | GET http://46.229.212.89:7592/get_user_state?id=503975918
01:02:02 | INFO | Request Body: id=503975918
01:02:02 | INFO | Headers:
01:02:02 | INFO | 	host: 46.229.212.89:7592
01:02:02 | INFO | 	accept: */*
01:02:02 | INFO | 	accept-encoding: gzip, deflate
01:02:02 | INFO | 	connection: keep-alive
01:02:02 | INFO | 	user-agent: python-httpx/0.23.1
